4.167384719480032024e-08,6.130693739748544898e-06,1.741336733514545587e-131,2.051838852891633134e-10,6.190039487620242428e-07,4.951409134866281425e-01,5.023982515730724126e-13,0.000000000000000000e+00,6.680338678026508299e-254,6.794704680796214147e-01,2.428881608450718099e-01,1.911195382225563357e-41,1.997045619860114967e-48,9.119387003681773962e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.547749151649572997e-49,5.944240137971862053e-22,8.510057317160388470e-90,4.080000000000000000e+02
1.056866364267199202e-11,1.155493319250739780e-07,1.043126972844982843e-120,1.728241575990413144e-07,2.807961736465521128e-10,1.865020337847598797e-01,7.824192363300827341e-16,0.000000000000000000e+00,3.916655522638202150e-239,1.774050703611256274e-01,8.291112947426472202e-01,2.177587107511825544e-47,5.287993166600521692e-42,1.645952948034025073e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.177801847502799342e-57,9.647644674696378569e-27,1.383846495915117929e-99,4.080000000000000000e+02
8.507063831782444484e-24,2.822863475083455229e-20,1.109983430288690582e-87,2.232007631225660371e-02,8.437136476291630397e-22,8.373426635843086099e-07,1.227217494961111254e-32,0.000000000000000000e+00,8.955384437385369200e-191,8.399144994474004433e-07,9.254798132745529473e-04,1.114030941571960450e-73,6.078817701688092224e-24,1.826011913875413717e-10,0.000000000000000000e+00,0.000000000000000000e+00,4.345706165280054767e-83,2.351462854449168398e-46,1.095878852333366116e-134,4.380000000000000000e+02
1.941490298993732575e-30,2.583585434268576527e-23,8.931086524087070357e-79,4.496953065861079568e-01,2.066149166232743279e-28,6.021694432427736015e-09,2.306646239741064257e-36,0.000000000000000000e+00,4.636589859954074435e-178,4.919239354192824941e-10,5.335716952523841518e-05,3.192563664367693567e-81,2.084681389270354878e-19,6.332121548566810199e-13,0.000000000000000000e+00,2.332108424125685588e-318,1.411570306383993688e-95,6.514394937010204876e-53,2.615057806906923711e-147,4.010000000000000000e+02
1.373217484072814124e-08,2.444847463080898706e-05,4.622581308022688463e-132,2.836369640197210143e-10,1.695177204701074544e-07,8.929418303692485681e-01,4.466744673927426122e-12,0.000000000000000000e+00,7.824504310278278643e-255,3.070141386507878600e-01,3.610718124071374269e-01,9.333704462557984785e-41,1.016323454293276543e-48,1.664381767282458180e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.472503334126620496e-50,1.666415009513297535e-21,1.115819034084572387e-89,3.870000000000000000e+02
1.420136294022453056e-06,8.259055157769629835e-05,3.287050618411518375e-142,5.094674136912787775e-14,2.175465458573627424e-05,5.794347384392171257e-02,3.557167767476012370e-11,0.000000000000000000e+00,8.199099872772968464e-269,6.435385335826591113e-01,1.148014148284930321e-02,1.291686605250075066e-36,2.981531485188465035e-55,1.162691492731244836e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.337623700094402189e-43,3.644319413969972071e-19,3.082849333125009098e-82,4.200000000000000000e+02
3.209975827300026618e-12,1.592900528088846379e-09,1.606449462210623628e-116,8.882729330495390373e-07,8.453693308569449606e-11,8.900287758453068188e-02,3.681645753097536422e-18,0.000000000000000000e+00,1.127304833057768490e-232,5.475991299792604822e-02,4.164673813352833265e-01,9.246458596214835731e-51,1.316931852193238117e-39,1.323310869531471633e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.349395953579358408e-59,1.186040548515413312e-28,3.234821761376530689e-103,4.070000000000000000e+02
5.973952574590782561e-12,1.817637621940719730e-07,4.522772452828106402e-121,1.558962851054741937e-07,9.648109738318118807e-11,2.384582373030551539e-01,2.094294879197133921e-15,0.000000000000000000e+00,1.231175475509359086e-239,6.865517034438271826e-02,7.723434139157535627e-01,3.622005960441000590e-47,3.078131645832967482e-42,1.722791079354972152e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.017618332563344038e-58,1.982568119986095699e-26,1.162831672094845510e-99,3.860000000000000000e+02
1.262621079534796770e-05,1.468397476962528432e-02,1.689819150237209610e-150,9.397224233324752213e-16,1.201906028670884035e-04,2.086747763134249867e-01,1.508396540347491643e-07,0.000000000000000000e+00,1.782175571033488807e-280,2.384892057505712537e-01,8.448684811028357028e-03,1.716659366654633235e-31,3.674429185657456627e-60,9.046178042143255826e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.400760355338198960e-41,1.658206749938383428e-15,5.966226464991794656e-76,3.710000000000000000e+02
4.496466714574970228e-04,5.677470493213753189e-01,3.821658168845197049e-192,1.133220753686232524e-30,1.480436203994238940e-03,2.872920052087778398e-06,9.164179432758885746e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.138270014912409953e-06,3.658452915083408318e-10,8.342554699819178030e-17,1.727748973806826536e-87,1.362179315750000402e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.357355618831852405e-26,8.296991737058034804e-07,1.577419800398551278e-52,3.220000000000000000e+02
8.649287398317523357e-04,2.552402546092162258e-02,1.128520811943012324e-219,5.268848254907824866e-42,8.592321935992445212e-04,4.334551601284261291e-11,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714138830592002356e-11,1.061972478529727997e-16,7.140829196047873302e-10,3.388244954161968949e-106,2.407182711340813738e-07,0.000000000000000000e+00,0.000000000000000000e+00,5.342034451058439152e-18,5.982344498325439623e-03,3.264077618758903897e-39,3.090000000000000000e+02
3.862387181442140013e-12,1.983367771607695654e-14,4.700852658644190480e-298,1.657777505401852770e-79,4.882164115125495721e-13,1.915623090700666474e-32,3.906293783550945995e-07,0.000000000000000000e+00,0.000000000000000000e+00,6.635695952501415395e-32,5.414142082506596717e-42,4.820894743821026451e-01,2.618061374673981810e-162,1.751848572438385723e-25,0.000000000000000000e+00,0.000000000000000000e+00,1.589857415991311948e-04,1.192026461314238742e-02,2.487557820183214655e-14,2.750000000000000000e+02
6.317185249368907571e-21,2.516191425806567463e-23,0.000000000000000000e+00,1.588684928902817048e-99,4.790159339136324503e-22,1.104488484544733775e-45,3.033805168057364689e-13,0.000000000000000000e+00,0.000000000000000000e+00,2.671012001856837217e-45,6.862204286985271135e-57,4.820894743821026451e-01,1.040612385681996289e-190,2.536630915243469637e-37,0.000000000000000000e+00,0.000000000000000000e+00,1.433501578739814267e-04,9.365552985297923278e-07,2.703289298415851874e-08,2.880000000000000000e+02
3.658548317364943589e-05,2.914322869869425578e-07,1.457557048834436380e-256,3.714954021427167121e-59,4.875550518396529824e-06,6.613188285942910151e-20,5.982344498325439623e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.889610507467646908e-20,9.028626258179218804e-28,2.191704560097636450e-04,3.446310464533394177e-132,5.870114386895661397e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.550072787222237696e-08,1.000000000000000000e+00,6.704192330755146422e-25,3.400000000000000000e+02
5.778400667173004823e-01,1.658728331214391963e-02,7.161805249587586527e-194,4.065272128585303247e-32,1.000000000000000000e+00,1.206215223010681979e-06,8.592321935992445212e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.698630603201881687e-06,5.611037176572594780e-11,3.172148555192379432e-17,1.136179975711249590e-88,2.293427183731669970e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.621135270375709851e-21,4.875550518396529824e-06,1.163647448980720163e-49,3.610000000000000000e+02
2.108230468103909267e-07,4.503873799247620466e-06,4.313424772370830066e-133,3.104259591117167464e-11,9.283399540849392515e-07,3.827751756114507464e-01,5.023982515730724126e-13,0.000000000000000000e+00,5.497749752195176615e-256,3.088227587001244334e-01,9.006490790886324815e-02,4.884441219988382001e-41,1.595341881300283934e-49,5.966953198322789975e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.340184017027713887e-48,3.814724513292572640e-21,1.036737218715556876e-88,3.850000000000000000e+02
2.900740132800801348e-04,3.121175936591826655e-02,2.205596037408199818e-155,1.746365706306480247e-17,1.222266376250008427e-03,1.293864131245718863e-01,8.062781905654389512e-07,0.000000000000000000e+00,4.414600239622439860e-287,1.695104130347348803e-01,1.853861382233884351e-03,2.122066980129309081e-29,2.963998711513746332e-63,8.228705371812339298e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.328106399103843987e-37,1.053954141542982551e-13,3.458975719960753964e-72,3.750000000000000000e+02
8.271926118068854920e-06,3.312427151941998993e-02,9.991906277603836260e-154,7.479473785125629343e-17,4.363514837044411626e-05,1.097532282665167058e-01,1.011612710268716889e-06,0.000000000000000000e+00,6.748110343086523023e-285,4.491269643548878587e-02,2.443623921581332317e-03,3.171151084262380126e-30,2.739812723184608651e-62,6.704526406549468076e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.499551156453562207e-40,1.203856927643849065e-14,1.915746673069620737e-74,3.640000000000000000e+02
1.270653607259421281e-02,5.808175209245073356e-01,3.786313075767276028e-175,3.778688658188769539e-24,4.314573074677416353e-02,2.392271365632325699e-03,1.540311015069297960e-03,0.000000000000000000e+00,1.003236248816335300e-313,2.629994898596658102e-03,2.007383522264096175e-06,1.237096533897789329e-21,5.571415510020907226e-76,1.279807760409870099e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.819853936290743381e-29,7.796401746588583719e-09,7.927231183808291905e-60,3.590000000000000000e+02
1.251212294923048467e-02,8.755589428829503307e-01,2.252844396403873983e-187,7.547052760034009522e-29,2.062900324801153831e-02,3.737842192816726380e-05,3.401147644833863587e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.925953824169574618e-05,6.320475681001327219e-09,8.802677204212483227e-18,3.617947909158464471e-84,1.000207517595104109e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.400639462624329495e-26,1.104785863085472040e-06,1.102502522049053095e-53,3.570000000000000000e+02
1.736288976679849737e-04,3.681823226415190109e-02,9.487456353723668634e-156,1.966941150481617538e-17,6.524332243830873118e-04,1.978054917689638925e-01,1.958813145454628340e-06,0.000000000000000000e+00,2.062923873349767173e-287,5.989137874399614453e-02,1.806298110431739726e-03,2.907717990639463969e-29,1.867719972722256112e-63,6.645715150176346731e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.911644713812382699e-38,2.054330124355001690e-13,3.536009891945232536e-72,3.690000000000000000e+02
3.637444894390494164e-06,3.668983057538151662e-04,4.198339155440653166e-141,4.946787458033397073e-13,1.978875965270714707e-05,8.041119951070327954e-01,4.838049883443879978e-10,0.000000000000000000e+00,3.140018337849580242e-267,3.496210130314855724e-01,5.851324134126526660e-02,3.096889279759258359e-36,2.805014003292299712e-54,3.617300863629223651e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.078810051118005448e-44,5.911668736378523184e-18,2.707155168943620138e-82,3.870000000000000000e+02
2.916722282003724987e-08,1.366696032860037968e-04,1.066682003458814714e-135,3.101525765145874666e-11,3.568982970474060412e-07,7.948043743667729810e-01,6.797410628976154059e-11,0.000000000000000000e+00,5.877120374527637308e-260,2.381392583361497117e-01,2.105808819105620122e-01,8.975881023439814140e-39,5.925746692010026992e-51,2.901271674876187423e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.225793279482522828e-49,2.745193706812588976e-20,4.269749126168605434e-87,3.800000000000000000e+02
9.901251346503337001e-05,2.456790792138295251e-02,5.127301173272418904e-153,1.489028066038822392e-16,5.882691414766305291e-04,2.377838861000950987e-01,4.731389861471218818e-07,0.000000000000000000e+00,7.845823784702667893e-284,2.103501219120046395e-01,4.712932591007881061e-03,2.612380934451241254e-30,1.048592073381109469e-61,9.667176788890794459e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.692472101134061918e-39,2.346515331541461196e-14,8.454416368902024024e-74,3.700000000000000000e+02
2.009623701583630113e-05,1.282012047937505653e-03,9.154013119899397029e-145,3.836249768760601866e-14,1.147577440909228419e-04,5.684876499149981166e-01,3.132301505407388119e-09,0.000000000000000000e+00,2.354369698471796271e-272,4.995351378862195046e-01,2.894184056804645355e-02,2.316844051865608801e-34,1.526415733959289819e-56,5.538824266840070010e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.307875050729172085e-42,8.761597917267269961e-17,2.110095822039003024e-79,3.950000000000000000e+02
4.883582072460688493e-08,1.978700319989536995e-04,2.161196970773199465e-136,1.844245746031494375e-11,5.010259556517371910e-07,7.863464424896693394e-01,1.065341988802585171e-10,0.000000000000000000e+00,5.601257968644999816e-261,2.737886219231289164e-01,1.918047151719440291e-01,2.350224996614917627e-38,2.217085807094800016e-51,3.600267615329314497e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.316775289636333758e-48,5.653747501942580019e-20,1.710242508173444562e-86,3.760000000000000000e+02
1.056303643594368242e-05,2.862402478174871662e-03,1.849249251977314793e-145,3.454402317619822234e-14,7.961357088109883445e-05,5.952136592522778713e-01,9.803477822663415642e-09,0.000000000000000000e+00,2.041988769503043812e-273,4.500773686266535401e-01,3.279901389588467386e-02,8.059906632305293391e-34,6.043170923964539837e-57,7.775589697229535746e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.573130051175554648e-42,1.229982884718550299e-16,4.777483657888294519e-79,3.930000000000000000e+02
4.104715617744670369e-11,2.461493282880850256e-07,5.832227287455859270e-122,1.018193085607567476e-07,6.343539116841641619e-10,3.865272502025977053e-01,3.275116652122876830e-15,0.000000000000000000e+00,8.533303566926528727e-241,1.370015425826582034e-01,8.880933531476732368e-01,1.479836929405697463e-46,1.065434833297815245e-42,2.354683593589895416e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.199339856807905928e-57,9.408953698684734088e-26,2.489668791341342304e-98,4.080000000000000000e+02
1.650917940821175004e-15,1.823469122052022845e-10,8.055990930739565540e-110,4.769295464952526026e-05,5.613520630441400135e-14,2.375307807300348212e-02,1.002423663981084054e-19,0.000000000000000000e+00,1.108681834230475347e-223,8.298107093618882490e-03,6.191105884452831054e-01,1.388232208144995755e-54,9.692644632374154274e-36,3.985234110282396213e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.788997512929306464e-66,4.121442205640165388e-32,2.709909651549570730e-110,4.150000000000000000e+02
2.695677882483815965e-30,1.165013938965519787e-25,1.223797014915087551e-75,3.230261412306493218e-01,1.854763237555608733e-28,9.309695277898346321e-10,1.990695002011380978e-39,0.000000000000000000e+00,5.659799620506050683e-173,2.033775674832695430e-10,8.274112819237243051e-06,1.109402764263674971e-84,7.977867734981889188e-18,2.531723012369101054e-14,0.000000000000000000e+00,5.750715860503509084e-312,5.861662372124938112e-96,8.332417939899827509e-55,3.544925885769838584e-150,4.490000000000000000e+02
4.289271998890591136e-35,2.130855565458752018e-28,8.972572000781879591e-70,7.997835927936576272e-01,8.129018799385935930e-33,5.696999160723895783e-12,5.195136374928447882e-43,0.000000000000000000e+00,1.672111852099656861e-164,2.076387354657181426e-12,4.185289290708808377e-07,1.846265550161852649e-90,4.823346707931171624e-15,1.871202556837620022e-16,0.000000000000000000e+00,3.903663860009593401e-300,9.126118070891081575e-104,2.496818880726702172e-60,4.682579668625427400e-159,4.440000000000000000e+02
4.652238615637393683e-32,8.489853481223611875e-26,3.096762116637606286e-74,6.833946147729649256e-01,8.662909075969892505e-30,2.415955229473963846e-10,8.157995044202788012e-40,0.000000000000000000e+00,2.708785125456780973e-171,1.312020102801736282e-10,7.088729671846371573e-06,1.333042844415404195e-85,4.101628839223020783e-17,1.743725786901399571e-14,0.000000000000000000e+00,2.648962845941060695e-309,2.832059857282939616e-98,1.948835798782162593e-56,2.015936627272877558e-152,4.300000000000000000e+02
1.112945528016695801e-31,1.143926286523273223e-26,8.942868087796063477e-74,4.625543620231767350e-01,1.406419329740447587e-29,1.972795509557001311e-10,1.070538110441231392e-40,0.000000000000000000e+00,3.731546045472601897e-170,5.420342359256179457e-11,3.204876491892086595e-06,1.334140361512496064e-86,6.442560297903938056e-17,4.361569438117733402e-15,0.000000000000000000e+00,3.805094401100101325e-308,4.154799714054615360e-98,1.376046519717085458e-56,7.581381504233197841e-153,4.380000000000000000e+02
6.434316087293874663e-46,1.813302617782154633e-38,5.873570500370801965e-56,6.955031400488939641e-02,1.224813949730515122e-43,1.234004386022995444e-18,3.072084514465541289e-55,0.000000000000000000e+00,7.741415853705240838e-143,2.490794753994042370e-19,1.964697513939556069e-12,5.276277765002442862e-108,2.960674414472275514e-09,2.990395141816752908e-24,0.000000000000000000e+00,1.678403341935988555e-270,2.084991138632672865e-122,1.695301766316360996e-74,4.236913019066361072e-182,4.590000000000000000e+02
3.795385431837761444e-63,5.080810071750891541e-57,1.456664194420007058e-39,1.299709156816470508e-06,2.881149308757694074e-60,3.405420701712681579e-31,5.912245620191760718e-77,0.000000000000000000e+00,1.690325080290068844e-114,7.364874405301070468e-32,2.577825271995114948e-23,9.147850865981063108e-137,3.826491406546885681e-04,4.079812486212770853e-39,0.000000000000000000e+00,2.946035730311570695e-231,2.509241755911562866e-149,6.941237568272161541e-98,7.596634101529545492e-217,4.990000000000000000e+02
5.053257948750249721e-95,1.378458335259291557e-84,2.508144582346256938e-20,9.725171322014272876e-17,8.040767916999343982e-92,4.776945196420466901e-53,1.134652693548906208e-108,0.000000000000000000e+00,3.759373696487266768e-80,2.533644179655135454e-54,4.432724624481932609e-42,1.336339673065686665e-179,5.775219604403283302e-01,1.246243364145564092e-62,1.729112202194645479e-305,1.268211306742033632e-180,1.622085487071433635e-197,3.451660417175821810e-135,2.176710729995162360e-272,5.140000000000000000e+02
4.819239284387503852e-115,5.343592232532438108e-104,2.624249572148677740e-12,1.731005086594082494e-25,3.369278499382158101e-111,2.134049465106381596e-68,1.350965873494226786e-130,0.000000000000000000e+00,5.584268061763922614e-63,1.492053128671858217e-69,8.763366945745105472e-56,2.143236121134832412e-207,5.150674111535835653e-02,2.315293729124602828e-79,2.790538982472772609e-271,1.961911590177988150e-154,1.243847999945032216e-225,1.822148993503035286e-159,5.113005311174628991e-306,5.040000000000000000e+02
1.378213641846651488e-82,4.379496104176956246e-71,2.565070921792889497e-28,2.420263821968187625e-11,4.360140514140983070e-79,4.513682447734409043e-43,4.479200118242304075e-93,0.000000000000000000e+00,2.925898039401183681e-95,2.331563333536454234e-44,4.468380909976762973e-33,9.915721094645323308e-160,6.929240528552106648e-02,1.894032953000879142e-51,0.000000000000000000e+00,1.373534057906021535e-202,1.086121955721111605e-178,5.579392005030999529e-119,1.054659113941889530e-248,4.900000000000000000e+02
2.726587685148993157e-84,3.273613367928656615e-76,4.140713629141201928e-25,3.802819528555689758e-13,3.920505997042448106e-81,6.198117229301753441e-46,3.185366580172409430e-99,0.000000000000000000e+00,4.322430111302106492e-89,9.117917345154270428e-47,6.086681328636522271e-36,1.205295247923840510e-166,4.391690860282145281e-01,3.309349760300231399e-55,1.976262583364986177e-323,2.189099823212494534e-194,1.647368827264300557e-181,1.577516698540183042e-123,5.272489691578448097e-255,5.210000000000000000e+02
6.709639011538687261e-121,9.044241145031368037e-110,1.684461020670116165e-10,2.047889839878212767e-28,5.377327820384545845e-117,4.119335730185326954e-73,3.902614553952840865e-137,0.000000000000000000e+00,1.018653491852080348e-58,3.951776451798859816e-74,5.042615837924956914e-60,1.715708012538332256e-215,9.628881064811680920e-03,2.300824560758652620e-84,2.747161077102714678e-262,1.261163997231617165e-147,1.022397598914415968e-233,1.454263935478400997e-166,1.002633748804564951e-315,5.250000000000000000e+02
3.830089255442287688e-149,3.457960210371234558e-139,4.399544835308403769e-05,3.198163346643197648e-44,6.491107723853401794e-145,1.131713746619251387e-96,9.981159731807243322e-170,0.000000000000000000e+00,1.723882683868495582e-41,9.274326847188078719e-98,6.302058360513002091e-82,3.509818589531926929e-255,1.188509300890828529e-08,3.941876275414201293e-110,8.066946530163564741e-224,1.978937307016778451e-119,5.832803253407370011e-272,8.565971262909728457e-201,0.000000000000000000e+00,5.700000000000000000e+02
1.087174658510527288e-222,1.011835726550631493e-207,1.530119350313336180e-01,1.816223483505812171e-85,3.008657042957557572e-217,6.727995770903861898e-156,7.545964988429193449e-245,0.000000000000000000e+00,1.808328170373107183e-14,4.580314109011566547e-157,2.272771382009189792e-136,0.000000000000000000e+00,1.612513952286480798e-29,4.068084952433811020e-172,1.260073164210378658e-150,1.029169217055971939e-67,0.000000000000000000e+00,6.812423346977760594e-284,0.000000000000000000e+00,5.870000000000000000e+02
1.701141721687726164e-212,9.385167362874443129e-196,1.412021950698733597e-01,4.095714643897900005e-78,4.919781059945606028e-207,3.755260442559352163e-146,1.649843954977722586e-231,0.000000000000000000e+00,1.672294895689574898e-18,6.868798910944924749e-148,3.704796739638472590e-127,0.000000000000000000e+00,9.466119218305894770e-26,1.132885371594891691e-161,1.506555732152459725e-161,2.118597305289117868e-75,0.000000000000000000e+00,8.109783842790972791e-271,0.000000000000000000e+00,5.690000000000000000e+02
1.154908626865086410e-175,1.834555151454473845e-161,9.945237841353038455e-02,4.193886349258821071e-57,5.966161557442790192e-171,1.567045522361035782e-116,2.656045698749371933e-194,0.000000000000000000e+00,4.352579460800921387e-30,8.445024397800766979e-118,1.061531580630680835e-99,3.232148766971270636e-286,2.604845559026160408e-14,1.979098126999649481e-130,3.456028564911369862e-195,1.316489954365735902e-98,7.390337471428244536e-308,1.150278304237538968e-229,0.000000000000000000e+00,5.570000000000000000e+02
5.930167875644186623e-169,3.796400696221856275e-157,3.963483048035802009e-02,1.772814842634370959e-54,1.575151923190669626e-164,3.215723582195611017e-112,1.058046184961710201e-189,0.000000000000000000e+00,6.728386117143201667e-32,3.398866484051962672e-113,5.692685717037151517e-96,6.078592514762420068e-280,6.799865492939784676e-13,3.197462469478648954e-126,1.259883365316912601e-200,1.874761117877460138e-102,9.639742022084267984e-299,2.931735828084930675e-223,0.000000000000000000e+00,5.620000000000000000e+02
1.061252280152514483e-190,1.307714543167589520e-177,6.897916808641059161e-01,1.595945511644773787e-66,6.229433805158257750e-186,1.505184191771167312e-129,6.350161485521680332e-212,0.000000000000000000e+00,2.280692592081309522e-23,4.772061356966423732e-131,4.471501453810674248e-112,2.932608416802776469e-307,6.472153113896967156e-19,9.548129504194378389e-145,3.153416003003482958e-178,9.785427408948471060e-87,0.000000000000000000e+00,1.016180518615869249e-247,0.000000000000000000e+00,5.820000000000000000e+02
4.852370664595987867e-217,2.596212596461994234e-202,3.908229111649110243e-01,5.628092512706747473e-82,6.783950070191820145e-212,4.463494896551227423e-151,7.280780781284526697e-239,0.000000000000000000e+00,1.194595019243975070e-15,1.302582355565215752e-152,5.376433449597133172e-132,0.000000000000000000e+00,1.922888240866383222e-27,3.218896467892163268e-167,7.609044015421794960e-155,1.199472191615365742e-70,0.000000000000000000e+00,2.575456259273923460e-277,0.000000000000000000e+00,5.800000000000000000e+02
1.555451770858311724e-229,1.953278924530797245e-214,7.041816913883719442e-02,1.179687399760212331e-89,2.758656125363939917e-224,2.026865196526693636e-161,7.010988309626370839e-252,0.000000000000000000e+00,1.610685528463271452e-12,2.533974831953688011e-163,8.742783171086558665e-142,0.000000000000000000e+00,5.872485931490621018e-32,2.697809099423575813e-178,1.678804840253740857e-144,7.575818286041170920e-64,0.000000000000000000e+00,2.716647613552721611e-291,0.000000000000000000e+00,5.860000000000000000e+02
