0.000000000000000000e+00,0.000000000000000000e+00,9.001100408263490733e-41,0.000000000000000000e+00,3.710000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.220000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.090000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.610000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,9.580767658692184754e-164,0.000000000000000000e+00,3.850000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.994694571702666858e-62,0.000000000000000000e+00,3.750000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,9.343020946184983217e-107,0.000000000000000000e+00,3.640000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,5.780568056342584567e-321,0.000000000000000000e+00,3.590000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.570000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.799578042610658331e-63,0.000000000000000000e+00,3.690000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,4.187993115110997208e-33,0.000000000000000000e+00,3.870000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.664395297117855884e-63,0.000000000000000000e+00,3.800000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.551051849422235078e-27,0.000000000000000000e+00,3.700000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,9.993863676123756942e-17,0.000000000000000000e+00,3.950000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,5.165821583942573441e-54,0.000000000000000000e+00,3.760000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.427655060128423248e-01,0.000000000000000000e+00,3.930000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.467620497924534285e-241,0.000000000000000000e+00,4.080000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.150000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.490000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.440000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.380000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.590000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.990000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.140000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.040000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.210000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.250000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+02
0.000000000000000000e+00,1.123294414205899613e-170,0.000000000000000000e+00,0.000000000000000000e+00,5.870000000000000000e+02
0.000000000000000000e+00,5.301382676381572920e-190,0.000000000000000000e+00,0.000000000000000000e+00,5.690000000000000000e+02
0.000000000000000000e+00,5.849399962432711655e-259,0.000000000000000000e+00,0.000000000000000000e+00,5.570000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.620000000000000000e+02
0.000000000000000000e+00,1.249556655441634527e-41,0.000000000000000000e+00,0.000000000000000000e+00,5.820000000000000000e+02
0.000000000000000000e+00,7.124983707774948862e-80,0.000000000000000000e+00,0.000000000000000000e+00,5.800000000000000000e+02
0.000000000000000000e+00,2.223598139993938756e-233,0.000000000000000000e+00,0.000000000000000000e+00,5.860000000000000000e+02
0.000000000000000000e+00,2.470328229206232721e-322,0.000000000000000000e+00,0.000000000000000000e+00,5.950000000000000000e+02
0.000000000000000000e+00,6.681842434855381530e-148,0.000000000000000000e+00,0.000000000000000000e+00,5.550000000000000000e+02
0.000000000000000000e+00,3.689576893851452501e-73,0.000000000000000000e+00,0.000000000000000000e+00,5.650000000000000000e+02
0.000000000000000000e+00,4.317984803532446418e-41,0.000000000000000000e+00,0.000000000000000000e+00,5.680000000000000000e+02
0.000000000000000000e+00,1.857033114880488809e-55,0.000000000000000000e+00,0.000000000000000000e+00,5.650000000000000000e+02
0.000000000000000000e+00,1.685577219768666314e-33,0.000000000000000000e+00,0.000000000000000000e+00,5.660000000000000000e+02
0.000000000000000000e+00,2.753494299239824626e-277,0.000000000000000000e+00,0.000000000000000000e+00,6.410000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.090000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.360000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.190000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.170000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.640000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.020000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.370000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.830000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.380000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.416418396579248317e-101,7.210000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.110000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.430000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.339291754037721775e-36,7.340000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.344295956643792184e-81,7.490000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.595382592116487104e-96,7.400000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.140000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.910000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.120000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.654728698667037135e-142,7.550000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.854789025378590285e-183,7.790000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.940000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.200000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.310000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.650000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.140000000000000000e+02
3.103907831096526755e-150,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.400000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.550000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.240000000000000000e+02
2.737617406851703218e-223,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.210000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000000000e+02
